utcdatetime,volume,quoteVolume,high,low,timestamp,close,weightedAverage,open
2016-08-14 12:00:00,22.4877551,25615766.0869,8.9e-07,8.7e-07,1471176000.0,8.7e-07,8.7e-07,8.8e-07
2016-08-14 16:00:00,18.10427871,20413212.7857,8.9e-07,8.7e-07,1471190400.0,8.8e-07,8.8e-07,8.7e-07
2016-08-14 20:00:00,4.00953123,4537454.80586,9e-07,8.8e-07,1471204800.0,8.8e-07,8.8e-07,8.9e-07
2016-08-15 00:00:00,2.89150605,3260467.53637,9e-07,8.8e-07,1471219200.0,8.9e-07,8.8e-07,8.8e-07
2016-08-15 04:00:00,4.1585606,4700805.32698,9e-07,8.8e-07,1471233600.0,8.8e-07,8.8e-07,8.9e-07
2016-08-15 08:00:00,19.68346398,22084264.4523,9.1e-07,8.8e-07,1471248000.0,8.8e-07,8.9e-07,8.8e-07
2016-08-15 12:00:00,19.1008158,21650565.798,9e-07,8.8e-07,1471262400.0,8.8e-07,8.8e-07,8.9e-07
2016-08-15 16:00:00,9.66952746,10913033.5728,8.9e-07,8.7e-07,1471276800.0,8.8e-07,8.8e-07,8.8e-07
2016-08-15 20:00:00,7.75868133,8787130.63084,8.9e-07,8.7e-07,1471291200.0,8.8e-07,8.8e-07,8.8e-07
2016-08-16 00:00:00,8.18349768,9282992.58263,8.9e-07,8.7e-07,1471305600.0,8.8e-07,8.8e-07,8.8e-07
2016-08-16 04:00:00,5.65811867,6489203.65127,8.8e-07,8.7e-07,1471320000.0,8.7e-07,8.7e-07,8.8e-07
2016-08-16 08:00:00,4.71274146,5369269.06481,8.9e-07,8.7e-07,1471334400.0,8.7e-07,8.7e-07,8.7e-07
2016-08-16 12:00:00,4.54782179,5202402.08158,8.8e-07,8.7e-07,1471348800.0,8.7e-07,8.7e-07,8.7e-07
2016-08-16 16:00:00,6.73094931,7686883.61196,8.8e-07,8.7e-07,1471363200.0,8.7e-07,8.7e-07,8.7e-07
2016-08-16 20:00:00,5.4538245,6212209.41542,8.9e-07,8.7e-07,1471377600.0,8.7e-07,8.7e-07,8.7e-07
2016-08-17 00:00:00,1.58829218,1822666.63026,8.8e-07,8.7e-07,1471392000.0,8.7e-07,8.7e-07,8.7e-07
2016-08-17 04:00:00,8.17783197,9345644.88367,8.9e-07,8.7e-07,1471406400.0,8.7e-07,8.7e-07,8.7e-07
2016-08-17 08:00:00,6.15036134,7042944.16946,8.9e-07,8.7e-07,1471420800.0,8.8e-07,8.7e-07,8.7e-07
2016-08-17 12:00:00,12.86928489,14693717.2626,8.8e-07,8.7e-07,1471435200.0,8.8e-07,8.7e-07,8.8e-07
2016-08-17 16:00:00,10.97065118,12477227.2772,8.9e-07,8.7e-07,1471449600.0,8.8e-07,8.7e-07,8.8e-07
2016-08-17 20:00:00,10.87156176,12275435.4796,9e-07,8.7e-07,1471464000.0,8.7e-07,8.8e-07,8.8e-07
2016-08-18 00:00:00,15.68020996,17617263.6087,9e-07,8.7e-07,1471478400.0,8.8e-07,8.9e-07,8.7e-07
2016-08-18 04:00:00,4.003251,4551892.79738,8.9e-07,8.7e-07,1471492800.0,8.7e-07,8.7e-07,8.8e-07
2016-08-18 08:00:00,4.34390548,4953778.35216,8.9e-07,8.7e-07,1471507200.0,8.8e-07,8.7e-07,8.7e-07
2016-08-18 12:00:00,7.33982584,8312097.77455,9e-07,8.8e-07,1471521600.0,8.9e-07,8.8e-07,8.8e-07
2016-08-18 16:00:00,39.74146518,43284804.5754,9.4e-07,8.8e-07,1471536000.0,9.2e-07,9.1e-07,8.9e-07
2016-08-18 20:00:00,18.53386854,20043738.3106,9.3e-07,9.1e-07,1471550400.0,9.1e-07,9.2e-07,9.2e-07
2016-08-19 00:00:00,8.08794157,8886310.05126,9.2e-07,9e-07,1471564800.0,9e-07,9.1e-07,9.1e-07
2016-08-19 04:00:00,13.23043501,14661751.6333,9.1e-07,9e-07,1471579200.0,9e-07,9e-07,9e-07
2016-08-19 08:00:00,21.00414258,23656749.1998,9e-07,8.8e-07,1471593600.0,8.8e-07,8.8e-07,9e-07
2016-08-19 12:00:00,12.70731431,14416440.9909,9e-07,8.8e-07,1471608000.0,8.9e-07,8.8e-07,8.8e-07
2016-08-19 16:00:00,12.49258353,14193319.6036,8.9e-07,8.7e-07,1471622400.0,8.8e-07,8.8e-07,8.8e-07
2016-08-19 20:00:00,13.87660875,15642231.695,9e-07,8.8e-07,1471636800.0,8.9e-07,8.8e-07,8.8e-07
2016-08-20 00:00:00,2.81127228,3162598.00273,9e-07,8.8e-07,1471651200.0,8.8e-07,8.8e-07,8.9e-07
2016-08-20 04:00:00,3.13486275,3559408.73726,8.9e-07,8.8e-07,1471665600.0,8.8e-07,8.8e-07,8.8e-07
2016-08-20 08:00:00,15.08573265,17098573.6538,8.9e-07,8.8e-07,1471680000.0,8.8e-07,8.8e-07,8.8e-07
2016-08-20 12:00:00,8.2065203,9253517.67165,8.9e-07,8.7e-07,1471694400.0,8.7e-07,8.8e-07,8.8e-07
2016-08-20 16:00:00,18.32439795,20749910.941,8.9e-07,8.7e-07,1471708800.0,8.9e-07,8.8e-07,8.7e-07
2016-08-20 20:00:00,8.84228899,10048072.8183,8.9e-07,8.7e-07,1471723200.0,8.8e-07,8.7e-07,8.8e-07
2016-08-21 00:00:00,2.7556285,3131123.06933,8.9e-07,8.8e-07,1471737600.0,8.8e-07,8.8e-07,8.8e-07
2016-08-21 04:00:00,9.02915952,10261522.6033,8.9e-07,8.7e-07,1471752000.0,8.8e-07,8.7e-07,8.8e-07
2016-08-21 08:00:00,4.47987901,5091061.53842,8.9e-07,8.7e-07,1471766400.0,8.7e-07,8.7e-07,8.8e-07
2016-08-21 12:00:00,3.96302618,4514543.10747,8.9e-07,8.7e-07,1471780800.0,8.8e-07,8.7e-07,8.7e-07
2016-08-21 16:00:00,3.75699881,4284796.14386,8.9e-07,8.7e-07,1471795200.0,8.7e-07,8.7e-07,8.8e-07
2016-08-21 20:00:00,2.54979773,2926984.32548,8.8e-07,8.7e-07,1471809600.0,8.7e-07,8.7e-07,8.7e-07
2016-08-22 00:00:00,3.07195974,3504613.65168,8.8e-07,8.7e-07,1471824000.0,8.7e-07,8.7e-07,8.7e-07
2016-08-22 04:00:00,20.80637212,24060911.1274,8.8e-07,8.5e-07,1471838400.0,8.5e-07,8.6e-07,8.7e-07
2016-08-22 08:00:00,5.76064342,6690566.77678,8.7e-07,8.5e-07,1471852800.0,8.6e-07,8.6e-07,8.6e-07
2016-08-22 12:00:00,2.73575459,3168437.15868,8.7e-07,8.6e-07,1471867200.0,8.6e-07,8.6e-07,8.6e-07
2016-08-22 16:00:00,41.55805416,49181601.1068,8.7e-07,8.3e-07,1471881600.0,8.4e-07,8.4e-07,8.6e-07
2016-08-22 20:00:00,33.52897939,40853698.2429,8.5e-07,7.9e-07,1471896000.0,8.4e-07,8.2e-07,8.4e-07
2016-08-23 00:00:00,8.74510002,10437707.9359,8.5e-07,8.3e-07,1471910400.0,8.3e-07,8.3e-07,8.4e-07
2016-08-23 04:00:00,19.32798883,23224526.4798,8.5e-07,8.2e-07,1471924800.0,8.3e-07,8.3e-07,8.3e-07
2016-08-23 08:00:00,9.45715773,11316873.6973,8.5e-07,8.2e-07,1471939200.0,8.3e-07,8.3e-07,8.3e-07
2016-08-23 12:00:00,32.47084383,40052865.399,8.4e-07,7.7e-07,1471953600.0,8.2e-07,8.1e-07,8.4e-07
2016-08-23 16:00:00,21.42040292,26268077.1858,8.3e-07,7.7e-07,1471968000.0,8.1e-07,8.1e-07,8.2e-07
2016-08-23 20:00:00,13.92310133,17277769.1914,8.2e-07,8e-07,1471982400.0,8e-07,8e-07,8.1e-07
2016-08-24 00:00:00,6.6863322,8411780.797,8.1e-07,7.8e-07,1471996800.0,7.8e-07,7.9e-07,8e-07
2016-08-24 04:00:00,43.59018197,57297195.7276,8e-07,7.4e-07,1472011200.0,7.7e-07,7.6e-07,7.8e-07
2016-08-24 08:00:00,17.55581168,22938732.7219,7.8e-07,7.5e-07,1472025600.0,7.7e-07,7.6e-07,7.7e-07
2016-08-24 12:00:00,36.65916011,46897526.5958,8e-07,7.6e-07,1472040000.0,7.7e-07,7.8e-07,7.6e-07
2016-08-24 16:00:00,5.53983471,7093542.07025,7.9e-07,7.7e-07,1472054400.0,7.8e-07,7.8e-07,7.7e-07
2016-08-24 20:00:00,6.90933476,8750269.77902,8e-07,7.8e-07,1472068800.0,7.9e-07,7.8e-07,7.8e-07
2016-08-25 00:00:00,8.02147043,10268844.7692,8e-07,7.7e-07,1472083200.0,7.7e-07,7.8e-07,7.9e-07
2016-08-25 04:00:00,7.71861696,10041843.9796,7.8e-07,7.6e-07,1472097600.0,7.7e-07,7.6e-07,7.7e-07
2016-08-25 08:00:00,14.80378755,19375579.3248,7.8e-07,7.6e-07,1472112000.0,7.6e-07,7.6e-07,7.8e-07
2016-08-25 12:00:00,11.34732273,14906800.477,7.8e-07,7.5e-07,1472126400.0,7.6e-07,7.6e-07,7.6e-07
2016-08-25 16:00:00,6.45004446,8473260.26656,7.7e-07,7.5e-07,1472140800.0,7.6e-07,7.6e-07,7.6e-07
2016-08-25 20:00:00,7.36147816,9600084.71998,7.8e-07,7.6e-07,1472155200.0,7.7e-07,7.6e-07,7.7e-07
2016-08-26 00:00:00,5.49136266,7269752.15146,7.6e-07,7.5e-07,1472169600.0,7.5e-07,7.5e-07,7.6e-07
2016-08-26 04:00:00,17.21447779,23071560.8099,7.6e-07,7.4e-07,1472184000.0,7.4e-07,7.4e-07,7.5e-07
2016-08-26 08:00:00,25.0274982,33129305.3126,7.9e-07,7.3e-07,1472198400.0,7.5e-07,7.5e-07,7.4e-07
2016-08-26 12:00:00,41.83483232,52695318.8952,8.3e-07,7.4e-07,1472212800.0,7.7e-07,7.9e-07,7.5e-07
2016-08-26 16:00:00,49.56588216,60982592.0159,8.5e-07,7.6e-07,1472227200.0,8.3e-07,8.1e-07,7.8e-07
2016-08-26 20:00:00,31.42817688,37761547.1018,8.5e-07,8e-07,1472241600.0,8.2e-07,8.3e-07,8.4e-07
2016-08-27 00:00:00,25.46952548,30889257.2188,8.5e-07,7.9e-07,1472256000.0,8.3e-07,8.2e-07,8.1e-07
2016-08-27 04:00:00,18.66228576,22296075.1703,8.5e-07,8.1e-07,1472270400.0,8.4e-07,8.3e-07,8.3e-07
2016-08-27 08:00:00,20.78857357,24772256.4313,8.6e-07,8.3e-07,1472284800.0,8.3e-07,8.3e-07,8.4e-07
2016-08-27 12:00:00,12.91696127,15647319.431,8.4e-07,8.1e-07,1472299200.0,8.1e-07,8.2e-07,8.3e-07
2016-08-27 16:00:00,9.01503563,11117020.1755,8.3e-07,8e-07,1472313600.0,8.1e-07,8.1e-07,8.2e-07
2016-08-27 20:00:00,9.20548702,11387099.6865,8.2e-07,7.9e-07,1472328000.0,7.9e-07,8e-07,8e-07
2016-08-28 00:00:00,21.50957183,27126980.4479,8.1e-07,7.8e-07,1472342400.0,7.9e-07,7.9e-07,7.9e-07
2016-08-28 04:00:00,33.23783531,42256634.2286,8.3e-07,7.7e-07,1472356800.0,8.1e-07,7.8e-07,7.9e-07
2016-08-28 08:00:00,21.84227596,27739188.052,8.2e-07,7.6e-07,1472371200.0,7.9e-07,7.8e-07,8.1e-07
2016-08-28 12:00:00,18.83404318,24081786.517,8e-07,7.7e-07,1472385600.0,7.9e-07,7.8e-07,7.9e-07
2016-08-28 16:00:00,13.02718968,16504998.2247,8.1e-07,7.8e-07,1472400000.0,7.8e-07,7.8e-07,7.8e-07
2016-08-28 20:00:00,8.23240501,10575692.7117,7.9e-07,7.7e-07,1472414400.0,7.7e-07,7.7e-07,7.8e-07
2016-08-29 00:00:00,36.8949909,47277738.1253,8e-07,7.7e-07,1472428800.0,7.8e-07,7.8e-07,7.7e-07
2016-08-29 04:00:00,21.04997473,26524409.5868,8.1e-07,7.7e-07,1472443200.0,8e-07,7.9e-07,7.8e-07
2016-08-29 08:00:00,26.18922166,32669909.8149,8.1e-07,7.9e-07,1472457600.0,7.9e-07,8e-07,8e-07
2016-08-29 12:00:00,23.15484506,29207964.0138,8.1e-07,7.8e-07,1472472000.0,7.9e-07,7.9e-07,7.9e-07
2016-08-29 16:00:00,16.92125712,21608147.0824,7.9e-07,7.7e-07,1472486400.0,7.8e-07,7.8e-07,7.9e-07
2016-08-29 20:00:00,15.29361906,19687131.926,7.9e-07,7.7e-07,1472500800.0,7.8e-07,7.7e-07,7.8e-07
2016-08-30 00:00:00,18.29572481,23592354.547,7.9e-07,7.6e-07,1472515200.0,7.9e-07,7.7e-07,7.8e-07
2016-08-30 04:00:00,39.24694814,49361545.237,8e-07,7.8e-07,1472529600.0,7.9e-07,7.9e-07,7.8e-07
2016-08-30 08:00:00,10.3492655,13206347.6973,8e-07,7.8e-07,1472544000.0,7.8e-07,7.8e-07,7.9e-07
2016-08-30 12:00:00,3.24743558,4160266.85502,7.9e-07,7.7e-07,1472558400.0,7.7e-07,7.8e-07,7.8e-07
2016-08-30 16:00:00,9.70852943,12575102.9435,7.9e-07,7.6e-07,1472572800.0,7.7e-07,7.7e-07,7.7e-07
2016-08-30 20:00:00,4.82118233,6251945.8926,7.8e-07,7.7e-07,1472587200.0,7.7e-07,7.7e-07,7.7e-07
2016-08-31 00:00:00,2.4515118,3189955.64988,7.8e-07,7.6e-07,1472601600.0,7.6e-07,7.6e-07,7.7e-07
2016-08-31 04:00:00,5.00466763,6575923.30623,7.7e-07,7.6e-07,1472616000.0,7.6e-07,7.6e-07,7.7e-07
2016-08-31 08:00:00,8.92245378,11713359.3759,7.8e-07,7.5e-07,1472630400.0,7.7e-07,7.6e-07,7.6e-07
2016-08-31 12:00:00,21.31735645,28398914.7036,7.7e-07,7.4e-07,1472644800.0,7.5e-07,7.5e-07,7.6e-07
2016-08-31 16:00:00,10.70276105,14356586.6594,7.5e-07,7.3e-07,1472659200.0,7.4e-07,7.4e-07,7.5e-07
2016-08-31 20:00:00,8.27987947,10941256.2155,7.7e-07,7.4e-07,1472673600.0,7.5e-07,7.5e-07,7.4e-07
2016-09-01 00:00:00,5.42352847,7274599.53383,7.7e-07,7.3e-07,1472688000.0,7.4e-07,7.4e-07,7.6e-07
2016-09-01 04:00:00,28.78287282,36839237.5044,8e-07,7.4e-07,1472702400.0,7.5e-07,7.8e-07,7.4e-07
2016-09-01 08:00:00,8.34308423,10755291.9484,7.9e-07,7.5e-07,1472716800.0,7.6e-07,7.7e-07,7.5e-07
2016-09-01 12:00:00,13.76776159,18085779.5013,7.8e-07,7.5e-07,1472731200.0,7.6e-07,7.6e-07,7.6e-07
2016-09-01 16:00:00,3.85570605,5023778.19432,7.8e-07,7.6e-07,1472745600.0,7.7e-07,7.6e-07,7.6e-07
2016-09-01 20:00:00,3.96914732,5122472.47252,7.8e-07,7.7e-07,1472760000.0,7.7e-07,7.7e-07,7.7e-07
2016-09-02 00:00:00,6.11500267,7868860.99564,7.8e-07,7.7e-07,1472774400.0,7.7e-07,7.7e-07,7.7e-07
2016-09-02 04:00:00,4.21330168,5433789.62961,7.8e-07,7.7e-07,1472788800.0,7.7e-07,7.7e-07,7.7e-07
2016-09-02 08:00:00,1.91675588,2477654.86252,7.9e-07,7.7e-07,1472803200.0,7.7e-07,7.7e-07,7.7e-07
2016-09-02 12:00:00,13.91085696,18063313.9501,7.8e-07,7.7e-07,1472817600.0,7.7e-07,7.7e-07,7.7e-07
2016-09-02 16:00:00,11.45729347,15048752.5441,7.8e-07,7.5e-07,1472832000.0,7.5e-07,7.6e-07,7.7e-07
2016-09-02 20:00:00,1.8629732,2454236.28488,7.7e-07,7.5e-07,1472846400.0,7.6e-07,7.5e-07,7.6e-07
2016-09-03 00:00:00,3.07290898,4042570.00442,7.7e-07,7.6e-07,1472860800.0,7.6e-07,7.6e-07,7.6e-07
2016-09-03 04:00:00,27.56992473,35573446.151,7.9e-07,7.5e-07,1472875200.0,7.7e-07,7.7e-07,7.6e-07
2016-09-03 08:00:00,7.63109442,10114540.1217,7.7e-07,7.5e-07,1472889600.0,7.5e-07,7.5e-07,7.7e-07
2016-09-03 12:00:00,6.82092513,9024374.03675,7.7e-07,7.5e-07,1472904000.0,7.6e-07,7.5e-07,7.6e-07
2016-09-03 16:00:00,12.54179071,16487076.8057,7.7e-07,7.5e-07,1472918400.0,7.6e-07,7.6e-07,7.6e-07
2016-09-03 20:00:00,11.91795245,15838478.0923,7.8e-07,7.4e-07,1472932800.0,7.4e-07,7.5e-07,7.6e-07
2016-09-04 00:00:00,2.70776589,3641182.79133,7.6e-07,7.4e-07,1472947200.0,7.5e-07,7.4e-07,7.4e-07
2016-09-04 04:00:00,2.6267528,3538067.11661,7.6e-07,7.4e-07,1472961600.0,7.4e-07,7.4e-07,7.4e-07
2016-09-04 08:00:00,14.29560325,19275658.7626,7.5e-07,7.4e-07,1472976000.0,7.4e-07,7.4e-07,7.4e-07
2016-09-04 12:00:00,9.74656783,13228473.1991,7.5e-07,7.3e-07,1472990400.0,7.4e-07,7.3e-07,7.4e-07
2016-09-04 16:00:00,7.88652311,10808927.8114,7.5e-07,7.2e-07,1473004800.0,7.3e-07,7.2e-07,7.4e-07
2016-09-04 20:00:00,11.79893553,16307041.8904,7.5e-07,7.1e-07,1473019200.0,7.5e-07,7.2e-07,7.3e-07
2016-09-05 00:00:00,5.03270502,6901593.07772,7.5e-07,7.1e-07,1473033600.0,7.3e-07,7.2e-07,7.3e-07
2016-09-05 04:00:00,6.31290583,8693455.15243,7.4e-07,7.2e-07,1473048000.0,7.2e-07,7.2e-07,7.3e-07
2016-09-05 08:00:00,6.44687301,8869173.46015,7.4e-07,7.2e-07,1473062400.0,7.2e-07,7.2e-07,7.2e-07
2016-09-05 12:00:00,18.29183317,25452591.7595,7.4e-07,7.1e-07,1473076800.0,7.2e-07,7.1e-07,7.2e-07
2016-09-05 16:00:00,34.92822126,46553424.9887,7.7e-07,7.2e-07,1473091200.0,7.4e-07,7.5e-07,7.3e-07
2016-09-05 20:00:00,8.9172496,12052194.2306,7.6e-07,7.3e-07,1473105600.0,7.4e-07,7.3e-07,7.4e-07
2016-09-06 00:00:00,7.58468333,10241878.9208,7.6e-07,7.3e-07,1473120000.0,7.3e-07,7.4e-07,7.4e-07
2016-09-06 04:00:00,6.31120027,8666228.47333,7.4e-07,7.2e-07,1473134400.0,7.2e-07,7.2e-07,7.3e-07
2016-09-06 08:00:00,7.34488114,10198275.7858,7.3e-07,7.2e-07,1473148800.0,7.2e-07,7.2e-07,7.2e-07
2016-09-06 12:00:00,14.1206634,19781141.6897,7.3e-07,7.1e-07,1473163200.0,7.1e-07,7.1e-07,7.2e-07
2016-09-06 16:00:00,25.32850112,35400571.8181,7.3e-07,7.1e-07,1473177600.0,7.1e-07,7.1e-07,7.1e-07
2016-09-06 20:00:00,9.64136406,13358173.0035,7.4e-07,7.1e-07,1473192000.0,7.3e-07,7.2e-07,7.1e-07
2016-09-07 00:00:00,31.68320976,43223570.7245,7.6e-07,7e-07,1473206400.0,7.5e-07,7.3e-07,7.2e-07
2016-09-07 04:00:00,216.77168628,257302535.104,9.3e-07,7.2e-07,1473220800.0,8.8e-07,8.4e-07,7.5e-07
2016-09-07 08:00:00,2033.84203907,1790697974.45,1.31e-06,8.4e-07,1473235200.0,1.09e-06,1.13e-06,8.8e-07
2016-09-07 12:00:00,617.56870568,581163305.327,1.14e-06,9.7e-07,1473249600.0,9.9e-07,1.06e-06,1.1e-06
2016-09-07 16:00:00,467.906362,441527428.585,1.12e-06,9.8e-07,1473264000.0,1.04e-06,1.05e-06,1e-06
2016-09-07 20:00:00,188.70016579,179944025.415,1.09e-06,1.01e-06,1473278400.0,1.05e-06,1.04e-06,1.04e-06
2016-09-08 00:00:00,223.40958688,230250513.445,1.06e-06,8.7e-07,1473292800.0,9.3e-07,9.7e-07,1.06e-06
2016-09-08 04:00:00,147.99530123,161239543.803,9.6e-07,8.8e-07,1473307200.0,9e-07,9.1e-07,9.3e-07
2016-09-08 08:00:00,180.48911662,205125632.163,9.2e-07,8.4e-07,1473321600.0,8.9e-07,8.7e-07,9e-07
2016-09-08 12:00:00,80.66006001,88048752.7742,9.4e-07,8.9e-07,1473336000.0,9.1e-07,9.1e-07,8.9e-07
2016-09-08 16:00:00,104.54890222,119546372.932,9.1e-07,8.4e-07,1473350400.0,8.8e-07,8.7e-07,9.1e-07
2016-09-08 20:00:00,118.79725696,143486009.709,8.8e-07,8e-07,1473364800.0,8.2e-07,8.2e-07,8.8e-07
2016-09-09 00:00:00,38.68442901,46081278.9314,8.6e-07,8.2e-07,1473379200.0,8.4e-07,8.3e-07,8.4e-07
2016-09-09 04:00:00,56.84563786,69614545.539,8.5e-07,8e-07,1473393600.0,8.1e-07,8.1e-07,8.4e-07
2016-09-09 08:00:00,29.50436822,36062204.6248,8.3e-07,8.1e-07,1473408000.0,8.2e-07,8.1e-07,8.3e-07
2016-09-09 12:00:00,34.68811143,41410859.6641,8.7e-07,8.1e-07,1473422400.0,8.5e-07,8.3e-07,8.2e-07
2016-09-09 16:00:00,140.77914381,161054500.326,9.2e-07,8.3e-07,1473436800.0,8.3e-07,8.7e-07,8.6e-07
2016-09-09 20:00:00,33.44330856,39847834.0117,8.7e-07,8.2e-07,1473451200.0,8.6e-07,8.3e-07,8.4e-07
2016-09-10 00:00:00,24.30830744,28033554.3113,8.9e-07,8.4e-07,1473465600.0,8.6e-07,8.6e-07,8.6e-07
2016-09-10 04:00:00,30.56462161,36006219.68,8.7e-07,8.4e-07,1473480000.0,8.5e-07,8.4e-07,8.7e-07
2016-09-10 08:00:00,11.34851371,13353439.367,8.6e-07,8.4e-07,1473494400.0,8.5e-07,8.4e-07,8.5e-07
2016-09-10 12:00:00,15.27002259,18005274.5088,8.6e-07,8.4e-07,1473508800.0,8.5e-07,8.4e-07,8.5e-07
2016-09-10 16:00:00,8.41070189,9968987.67996,8.5e-07,8.4e-07,1473523200.0,8.5e-07,8.4e-07,8.4e-07
2016-09-10 20:00:00,6.00365149,7139105.17867,8.5e-07,8.3e-07,1473537600.0,8.5e-07,8.4e-07,8.4e-07
2016-09-11 00:00:00,10.30934118,12211700.3742,8.6e-07,8.4e-07,1473552000.0,8.4e-07,8.4e-07,8.5e-07
2016-09-11 04:00:00,10.07948942,12045400.1253,8.5e-07,8.3e-07,1473566400.0,8.3e-07,8.3e-07,8.5e-07
2016-09-11 08:00:00,25.59629984,31055859.0978,8.4e-07,8.1e-07,1473580800.0,8.2e-07,8.2e-07,8.3e-07
2016-09-11 12:00:00,10.34026657,12702219.9865,8.3e-07,8.1e-07,1473595200.0,8.2e-07,8.1e-07,8.1e-07
2016-09-11 16:00:00,25.78786831,31750734.2572,8.3e-07,8e-07,1473609600.0,8.2e-07,8.1e-07,8.1e-07
2016-09-11 20:00:00,7.05654353,8656220.12691,8.3e-07,8.1e-07,1473624000.0,8.1e-07,8.1e-07,8.2e-07
2016-09-12 00:00:00,6.46195927,7872489.08028,8.3e-07,8.1e-07,1473638400.0,8.1e-07,8.2e-07,8.1e-07
2016-09-12 04:00:00,7.65243382,9307599.92085,8.4e-07,8.1e-07,1473652800.0,8.3e-07,8.2e-07,8.1e-07
2016-09-12 08:00:00,12.34271035,14781691.3611,8.5e-07,8.2e-07,1473667200.0,8.4e-07,8.3e-07,8.3e-07
2016-09-12 12:00:00,15.81970927,18937406.2186,8.5e-07,8.3e-07,1473681600.0,8.4e-07,8.3e-07,8.3e-07
2016-09-12 16:00:00,32.35493921,38402966.0025,8.6e-07,8.2e-07,1473696000.0,8.2e-07,8.4e-07,8.4e-07
2016-09-12 20:00:00,5.67313779,6874924.49284,8.4e-07,8.2e-07,1473710400.0,8.3e-07,8.2e-07,8.3e-07
2016-09-13 00:00:00,17.44512399,20879607.5064,8.5e-07,8.2e-07,1473724800.0,8.4e-07,8.3e-07,8.4e-07
2016-09-13 04:00:00,4.99697821,6043759.05964,8.4e-07,8.2e-07,1473739200.0,8.2e-07,8.2e-07,8.2e-07
2016-09-13 08:00:00,5.46226309,6603318.46467,8.4e-07,8.2e-07,1473753600.0,8.2e-07,8.2e-07,8.3e-07
2016-09-13 12:00:00,21.19308298,25824416.3979,8.4e-07,8.1e-07,1473768000.0,8.2e-07,8.2e-07,8.2e-07
2016-09-13 16:00:00,20.67212258,25289145.9277,8.3e-07,8.1e-07,1473782400.0,8.1e-07,8.1e-07,8.1e-07
2016-09-13 20:00:00,2.52474992,3074183.63688,8.3e-07,8.1e-07,1473796800.0,8.2e-07,8.2e-07,8.1e-07
2016-09-14 00:00:00,6.37883521,7727912.09404,8.3e-07,8.2e-07,1473811200.0,8.3e-07,8.2e-07,8.2e-07
